rank,lemma,frequency,core_band,language
1153,sekunde,36,Core-2000,de
1154,bezirk,36,Core-2000,de
1155,negativ,36,Core-2000,de
1156,reisen,36,Core-2000,de
1157,andreas,36,Core-2000,de
1158,politiker,36,Core-2000,de
1159,anteil,36,Core-2000,de
1160,spur,36,Core-2000,de
1161,frieden,36,Core-2000,de
1162,planung,36,Core-2000,de
1163,organisieren,36,Core-2000,de
1164,haushalt,36,Core-2000,de
1165,live,35,Core-2000,de
1166,flughafen,35,Core-2000,de
1167,sonne,35,Core-2000,de
1168,verdienen,35,Core-2000,de
1169,merken,35,Core-2000,de
1170,feststellen,35,Core-2000,de
1171,verlangen,35,Core-2000,de
1172,spitze,35,Core-2000,de
1173,brechen,35,Core-2000,de
1174,öffentlichkeit,35,Core-2000,de
1175,dringend,35,Core-2000,de
1176,empfehlen,35,Core-2000,de
1177,laufend,35,Core-2000,de
1178,kollege,35,Core-2000,de
1179,internet,35,Core-2000,de
1180,durchführen,35,Core-2000,de
1181,kostenlos,35,Core-2000,de
1182,detail,35,Core-2000,de
1183,investor,35,Core-2000,de
1184,geschäftsführer,35,Core-2000,de
1185,verantwortlich,35,Core-2000,de
1186,ersetzen,35,Core-2000,de
1187,versuch,35,Core-2000,de
1188,ruhig,35,Core-2000,de
1189,baustelle,35,Core-2000,de
1190,verkehrsunfall,35,Core-2000,de
1191,szene,35,Core-2000,de
1192,ursprünglich,35,Core-2000,de
1193,koalition,35,Core-2000,de
1194,medizinisch,35,Core-2000,de
1195,fehler,35,Core-2000,de
1196,schauspieler,35,Core-2000,de
1197,gmbh,35,Core-2000,de
1198,stets,35,Core-2000,de
1199,anfrage,35,Core-2000,de
1200,mädchen,35,Core-2000,de
1201,markus,35,Core-2000,de
1202,verdacht,35,Core-2000,de
1203,illegal,35,Core-2000,de
1204,vorteil,34,Core-2000,de
1205,gewinn,34,Core-2000,de
1206,pause,34,Core-2000,de
1207,nummer,34,Core-2000,de
1208,letztlich,34,Core-2000,de
1209,reden,34,Core-2000,de
1210,macht,34,Core-2000,de
1211,dich,34,Core-2000,de
1212,leer,34,Core-2000,de
1213,senken,34,Core-2000,de
1214,psychisch,34,Core-2000,de
1215,zeitraum,34,Core-2000,de
1216,daraufhin,34,Core-2000,de
1217,garten,34,Core-2000,de
1218,umfassend,34,Core-2000,de
1219,bewegung,34,Core-2000,de
1220,abschließen,34,Core-2000,de
1221,sinken,34,Core-2000,de
1222,chinesisch,34,Core-2000,de
1223,angeklagter,34,Core-2000,de
1224,quartal,34,Core-2000,de
1225,ideal,34,Core-2000,de
1226,passen,34,Core-2000,de
1227,dpa,34,Core-2000,de
1228,möglicherweise,34,Core-2000,de
1229,spaß,34,Core-2000,de
1230,winter,34,Core-2000,de
1231,gesetzlich,34,Core-2000,de
1232,ursache,34,Core-2000,de
1233,anschluss,34,Core-2000,de
1234,kommune,34,Core-2000,de
1235,tätig,33,Core-2000,de
1236,hersteller,33,Core-2000,de
1237,klingen,33,Core-2000,de
1238,bestimmen,33,Core-2000,de
1239,figur,33,Core-2000,de
1240,niedrig,33,Core-2000,de
1241,gewiß,33,Core-2000,de
1242,miteinander,33,Core-2000,de
1243,sicherstellen,33,Core-2000,de
1244,ständig,33,Core-2000,de
1245,insel,33,Core-2000,de
1246,maximal,33,Core-2000,de
1247,phase,33,Core-2000,de
1248,interessant,33,Core-2000,de
1249,stammen,33,Core-2000,de
1250,enorm,33,Core-2000,de
1251,ohnehin,33,Core-2000,de
1252,karte,33,Core-2000,de
1253,bundesland,33,Core-2000,de
1254,erinnerung,33,Core-2000,de
1255,her,33,Core-2000,de
1256,material,33,Core-2000,de
1257,überraschen,33,Core-2000,de
1258,leipzig,33,Core-2000,de
1259,heftig,33,Core-2000,de
1260,üblich,33,Core-2000,de
1261,unbedingt,33,Core-2000,de
1262,aufstellen,33,Core-2000,de
1263,bau,33,Core-2000,de
1264,anlage,33,Core-2000,de
1265,ausreichend,33,Core-2000,de
1266,van,33,Core-2000,de
1267,umsatz,33,Core-2000,de
1268,dienen,33,Core-2000,de
1269,verpassen,33,Core-2000,de
1270,köln,33,Core-2000,de
1271,moskau,33,Core-2000,de
1272,bundeswehr,33,Core-2000,de
1273,dienst,33,Core-2000,de
1274,gesund,33,Core-2000,de
1275,drohne,32,Core-2000,de
1276,papst,32,Core-2000,de
1277,kandidat,32,Core-2000,de
1278,club,32,Core-2000,de
1279,liste,32,Core-2000,de
1280,meer,32,Core-2000,de
1281,festnehmen,32,Core-2000,de
1282,inhalt,32,Core-2000,de
1283,betroffen,32,Core-2000,de
1284,text,32,Core-2000,de
1285,bahnhof,32,Core-2000,de
1286,rechtlich,32,Core-2000,de
1287,stoppen,32,Core-2000,de
1288,leiter,32,Core-2000,de
1289,gross,32,Core-2000,de
1290,verwandeln,32,Core-2000,de
1291,heimisch,32,Core-2000,de
1292,luft,32,Core-2000,de
1293,verwenden,32,Core-2000,de
1294,job,32,Core-2000,de
1295,wenden,32,Core-2000,de
1296,elf,32,Core-2000,de
1297,ausstellung,32,Core-2000,de
1298,gelangen,32,Core-2000,de
1299,kiel,32,Core-2000,de
1300,verhältnis,32,Core-2000,de
1301,stimmung,32,Core-2000,de
1302,linke,32,Core-2000,de
1303,übrigens,32,Core-2000,de
1304,strategisch,32,Core-2000,de
1305,entsprechen,32,Core-2000,de
1306,krise,32,Core-2000,de
1307,journalist,31,Core-2000,de
1308,testen,31,Core-2000,de
1309,kino,31,Core-2000,de
1310,auftrag,31,Core-2000,de
1311,wetter,31,Core-2000,de
1312,schlimm,31,Core-2000,de
1313,daraus,31,Core-2000,de
1314,sanierung,31,Core-2000,de
1315,bewohner,31,Core-2000,de
1316,ausbau,31,Core-2000,de
1317,verteilen,31,Core-2000,de
1318,termin,31,Core-2000,de
1319,verraten,31,Core-2000,de
1320,versorgen,31,Core-2000,de
1321,beschließen,31,Core-2000,de
1322,polen,31,Core-2000,de
1323,bundesweit,31,Core-2000,de
1324,rathaus,31,Core-2000,de
1325,musk,31,Core-2000,de
1326,tisch,31,Core-2000,de
1327,gegenstand,31,Core-2000,de
1328,indem,31,Core-2000,de
1329,bundesliga,31,Core-2000,de
1330,mitteilung,31,Core-2000,de
1331,branche,31,Core-2000,de
1332,london,31,Core-2000,de
1333,online,31,Core-2000,de
1334,rückkehr,31,Core-2000,de
1335,genießen,31,Core-2000,de
1336,verbringen,31,Core-2000,de
1337,artikel,31,Core-2000,de
1338,leiden,31,Core-2000,de
1339,langsam,31,Core-2000,de
1340,haltung,31,Core-2000,de
1341,urteil,31,Core-2000,de
1342,zustand,31,Core-2000,de
1343,rasch,31,Core-2000,de
1344,steuer,31,Core-2000,de
1345,leiten,31,Core-2000,de
1346,verfügung,31,Core-2000,de
1347,möglichst,31,Core-2000,de
1348,diskussion,31,Core-2000,de
1349,hauptstadt,30,Core-2000,de
1350,strom,30,Core-2000,de
1351,nachmittag,30,Core-2000,de
1352,gebären,30,Core-2000,de
1353,urlaub,30,Core-2000,de
1354,vorstand,30,Core-2000,de
1355,regen,30,Core-2000,de
1356,gute,30,Core-2000,de
1357,genauso,30,Core-2000,de
1358,kümmern,30,Core-2000,de
1359,strategie,30,Core-2000,de
1360,ag,30,Core-2000,de
1361,hund,30,Core-2000,de
1362,fliegen,30,Core-2000,de
1363,erweitern,30,Core-2000,de
1364,ausbildung,30,Core-2000,de
1365,einladen,30,Core-2000,de
1366,ermittler,30,Core-2000,de
1367,option,30,Core-2000,de
1368,außen,30,Core-2000,de
1369,sodass,30,Core-2000,de
1370,analyse,30,Core-2000,de
1371,untersuchen,30,Core-2000,de
1372,teilnehmer,30,Core-2000,de
1373,eins,30,Core-2000,de
1374,fenster,30,Core-2000,de
1375,anwohner,30,Core-2000,de
1376,x,30,Core-2000,de
1377,wohnen,30,Core-2000,de
1378,beschädigen,30,Core-2000,de
1379,geburtstag,30,Core-2000,de
1380,restaurant,30,Core-2000,de
1381,protest,30,Core-2000,de
1382,verbreiten,30,Core-2000,de
1383,bord,30,Core-2000,de
1384,festival,30,Core-2000,de
1385,freiwillig,30,Core-2000,de
1386,keiner,30,Core-2000,de
1387,kombination,30,Core-2000,de
1388,steigend,30,Core-2000,de
1389,regional,30,Core-2000,de
1390,gesundheit,30,Core-2000,de
1391,auseinandersetzung,30,Core-2000,de
1392,zufrieden,30,Core-2000,de
1393,arm,30,Core-2000,de
1394,variante,30,Core-2000,de
1395,verlust,30,Core-2000,de
1396,klären,30,Core-2000,de
1397,singen,30,Core-2000,de
1398,heraus,30,Core-2000,de
1399,aussehen,30,Core-2000,de
1400,antreten,30,Core-2000,de
1401,max,29,Core-2000,de
1402,vergessen,29,Core-2000,de
1403,besitzen,29,Core-2000,de
1404,apple,29,Core-2000,de
1405,zuerst,29,Core-2000,de
1406,absolut,29,Core-2000,de
1407,unterschied,29,Core-2000,de
1408,immerhin,29,Core-2000,de
1409,ankommen,29,Core-2000,de
1410,nein,29,Core-2000,de
1411,führend,29,Core-2000,de
1412,dauerhaft,29,Core-2000,de
1413,aussicht,29,Core-2000,de
1414,jeweilig,29,Core-2000,de
1415,wechsel,29,Core-2000,de
1416,automatisch,29,Core-2000,de
1417,vorhanden,29,Core-2000,de
1418,auslösen,29,Core-2000,de
1419,inklusive,29,Core-2000,de
1420,see,29,Core-2000,de
1421,dunkel,29,Core-2000,de
1422,schießen,29,Core-2000,de
1423,borussia,29,Core-2000,de
1424,raten,29,Core-2000,de
1425,york,29,Core-2000,de
1426,frühjahr,29,Core-2000,de
1427,geschwindigkeit,29,Core-2000,de
1428,trinken,29,Core-2000,de
1429,bundestagswahl,29,Core-2000,de
1430,italienisch,29,Core-2000,de
1431,amazon,29,Core-2000,de
1432,egal,29,Core-2000,de
1433,spüren,29,Core-2000,de
1434,gaza,29,Core-2000,de
1435,davor,29,Core-2000,de
1436,praktisch,29,Core-2000,de
1437,zweifel,29,Core-2000,de
1438,verursachen,29,Core-2000,de
1439,kunst,29,Core-2000,de
1440,daniel,29,Core-2000,de
1441,spannung,29,Core-2000,de
1442,fahrbahn,29,Core-2000,de
1443,bus,29,Core-2000,de
1444,richter,29,Core-2000,de
1445,aufnahme,29,Core-2000,de
1446,gedanke,29,Core-2000,de
1447,weihnachten,29,Core-2000,de
1448,umgebung,29,Core-2000,de
1449,vorbereitung,29,Core-2000,de
1450,star,29,Core-2000,de
1451,a,28,Core-2000,de
1452,band,28,Core-2000,de
1453,km,28,Core-2000,de
1454,außer,28,Core-2000,de
1455,musiker,28,Core-2000,de
1456,praxis,28,Core-2000,de
1457,ball,28,Core-2000,de
1458,spö,28,Core-2000,de
1459,mitten,28,Core-2000,de
1460,englisch,28,Core-2000,de
1461,typisch,28,Core-2000,de
1462,produzieren,28,Core-2000,de
1463,arzt,28,Core-2000,de
1464,handel,28,Core-2000,de
1465,chef,28,Core-2000,de
1466,duell,28,Core-2000,de
1467,trennen,28,Core-2000,de
1468,halbzeit,28,Core-2000,de
1469,hervor,28,Core-2000,de
1470,sender,28,Core-2000,de
1471,bildung,28,Core-2000,de
1472,bunt,28,Core-2000,de
1473,erleiden,28,Core-2000,de
1474,widerstand,28,Core-2000,de
1475,fließen,28,Core-2000,de
1476,abgeordneter,28,Core-2000,de
1477,haft,28,Core-2000,de
1478,gestalten,28,Core-2000,de
1479,büro,28,Core-2000,de
1480,park,28,Core-2000,de
1481,heben,28,Core-2000,de
1482,amerikaner,28,Core-2000,de
1483,kreativ,28,Core-2000,de
1484,autobahn,28,Core-2000,de
1485,verteidigen,28,Core-2000,de
1486,belasten,28,Core-2000,de
1487,ungewöhnlich,28,Core-2000,de
1488,auftreten,28,Core-2000,de
1489,gazastreifen,28,Core-2000,de
1490,wolfgang,28,Core-2000,de
1491,erforderlich,28,Core-2000,de
1492,konzern,28,Core-2000,de
1493,kanzler,28,Core-2000,de
1494,fair,28,Core-2000,de
1495,basis,28,Core-2000,de
1496,einheit,28,Core-2000,de
1497,freude,28,Core-2000,de
1498,klasse,28,Core-2000,de
1499,fügen,28,Core-2000,de
1500,eintracht,28,Core-2000,de
1501,intern,28,Core-2000,de
1502,sinnvoll,28,Core-2000,de
1503,bissch,28,Core-2000,de
1504,einschätzung,28,Core-2000,de
1505,tonne,27,Core-2000,de
1506,derselbe,27,Core-2000,de
1507,drittel,27,Core-2000,de
1508,erwachsene,27,Core-2000,de
1509,überraschung,27,Core-2000,de
1510,umfrage,27,Core-2000,de
1511,abgeben,27,Core-2000,de
1512,flugzeug,27,Core-2000,de
1513,konkurrenz,27,Core-2000,de
1514,schluss,27,Core-2000,de
1515,forscher,27,Core-2000,de
1516,verurteilen,27,Core-2000,de
1517,funktion,27,Core-2000,de
1518,einleiten,27,Core-2000,de
1519,potenzial,27,Core-2000,de
1520,scharf,27,Core-2000,de
1521,belegen,27,Core-2000,de
1522,personal,27,Core-2000,de
1523,bayerisch,27,Core-2000,de
1524,rang,27,Core-2000,de
1525,voraussetzung,27,Core-2000,de
1526,verpflichten,27,Core-2000,de
1527,stadtrat,27,Core-2000,de
1528,sitzung,27,Core-2000,de
1529,bundespolizei,27,Core-2000,de
1530,bar,27,Core-2000,de
1531,bruder,27,Core-2000,de
1532,klingbeil,27,Core-2000,de
1533,dach,27,Core-2000,de
1534,verfügbar,27,Core-2000,de
1535,produktion,27,Core-2000,de
1536,womöglich,27,Core-2000,de
1537,erwartung,27,Core-2000,de
1538,verdächtige,27,Core-2000,de
1539,konzept,27,Core-2000,de
1540,verbot,27,Core-2000,de
1541,forschung,27,Core-2000,de
1542,übergeben,27,Core-2000,de
1543,bedeutend,27,Core-2000,de
1544,männlich,26,Core-2000,de
1545,vereinigt,26,Core-2000,de
1546,kamera,26,Core-2000,de
1547,beziehen,26,Core-2000,de
1548,s,26,Core-2000,de
1549,lieber,26,Core-2000,de
1550,küche,26,Core-2000,de
1551,konsequenz,26,Core-2000,de
1552,wertvoll,26,Core-2000,de
1553,wettbewerb,26,Core-2000,de
1554,fdp,26,Core-2000,de
1555,coach,26,Core-2000,de
1556,körperlich,26,Core-2000,de
1557,verlängern,26,Core-2000,de
1558,geisel,26,Core-2000,de
1559,schuld,26,Core-2000,de
1560,überprüfen,26,Core-2000,de
1561,wachstum,26,Core-2000,de
1562,motiv,26,Core-2000,de
1563,eignen,26,Core-2000,de
1564,katze,26,Core-2000,de
1565,bemerken,26,Core-2000,de
1566,nutzung,26,Core-2000,de
1567,geeignet,26,Core-2000,de
1568,annehmen,26,Core-2000,de
1569,instagram,26,Core-2000,de
1570,blau,26,Core-2000,de
1571,regierungschef,26,Core-2000,de
1572,begrüßen,26,Core-2000,de
1573,brücke,26,Core-2000,de
1574,dresden,26,Core-2000,de
1575,tv,26,Core-2000,de
1576,behalten,26,Core-2000,de
1577,vfb,26,Core-2000,de
1578,fortschritt,26,Core-2000,de
1579,wirkung,26,Core-2000,de
1580,deuten,26,Core-2000,de
1581,spanien,26,Core-2000,de
1582,auswirkung,26,Core-2000,de
1583,sprecherin,26,Core-2000,de
1584,entlang,26,Core-2000,de
1585,sportlich,26,Core-2000,de
1586,vorsehen,26,Core-2000,de
1587,gelände,26,Core-2000,de
1588,angehörige,26,Core-2000,de
1589,behaupten,26,Core-2000,de
1590,zweimal,26,Core-2000,de
1591,vorne,26,Core-2000,de
1592,ehe,26,Core-2000,de
1593,gelegenheit,26,Core-2000,de
1594,aktivität,26,Core-2000,de
1595,klinik,25,Core-2000,de
1596,entgegen,25,Core-2000,de
1597,warm,25,Core-2000,de
1598,arbeitsplatz,25,Core-2000,de
1599,lachen,25,Core-2000,de
1600,messer,25,Core-2000,de
1601,ansicht,25,Core-2000,de
1602,nahe,25,Core-2000,de
1603,einbruch,25,Core-2000,de
1604,umstand,25,Core-2000,de
1605,post,25,Core-2000,de
1606,wald,25,Core-2000,de
1607,unterstreichen,25,Core-2000,de
1608,farbe,25,Core-2000,de
1609,menschlich,25,Core-2000,de
1610,flüchten,25,Core-2000,de
1611,eintreffen,25,Core-2000,de
1612,schiff,25,Core-2000,de
1613,verabschieden,25,Core-2000,de
1614,werben,25,Core-2000,de
1615,herr,25,Core-2000,de
1616,verlaufen,25,Core-2000,de
1617,sexuell,25,Core-2000,de
1618,verkünden,25,Core-2000,de
1619,löschen,25,Core-2000,de
1620,stadtteil,25,Core-2000,de
1621,umfeld,25,Core-2000,de
1622,gemeinderat,25,Core-2000,de
1623,einblick,25,Core-2000,de
1624,training,25,Core-2000,de
1625,sg,25,Core-2000,de
1626,david,25,Core-2000,de
1627,sichtbar,25,Core-2000,de
1628,wild,25,Core-2000,de
1629,stefan,25,Core-2000,de
1630,technologie,25,Core-2000,de
1631,rechter,25,Core-2000,de
1632,droge,25,Core-2000,de
1633,begriff,25,Core-2000,de
1634,halle,25,Core-2000,de
1635,vergeben,25,Core-2000,de
1636,klassiker,25,Core-2000,de
1637,künstler,25,Core-2000,de
1638,austausch,25,Core-2000,de
1639,gesellschaftlich,25,Core-2000,de
1640,traum,25,Core-2000,de
1641,kalt,25,Core-2000,de
1642,waffenruhe,25,Core-2000,de
1643,absolvieren,25,Core-2000,de
1644,übertragen,24,Core-2000,de
1645,basel,24,Core-2000,de
1646,anwalt,24,Core-2000,de
1647,roman,24,Core-2000,de
1648,bisschen,24,Core-2000,de
1649,erde,24,Core-2000,de
1650,beteiligung,24,Core-2000,de
1651,diesmal,24,Core-2000,de
1652,mut,24,Core-2000,de
1653,ansatz,24,Core-2000,de
1654,lauten,24,Core-2000,de
1655,bereiten,24,Core-2000,de
1656,angreifer,24,Core-2000,de
1657,schicken,24,Core-2000,de
1658,konto,24,Core-2000,de
1659,finanzieren,24,Core-2000,de
1660,offensichtlich,24,Core-2000,de
1661,bein,24,Core-2000,de
1662,posten,24,Core-2000,de
1663,vfl,24,Core-2000,de
1664,kooperation,24,Core-2000,de
1665,stabil,24,Core-2000,de
1666,betragen,24,Core-2000,de
1667,zukünftig,24,Core-2000,de
1668,krone,24,Core-2000,de
1669,herstellen,24,Core-2000,de
1670,ausbauen,24,Core-2000,de
1671,größe,24,Core-2000,de
1672,anbieter,24,Core-2000,de
1673,telefonnummer,24,Core-2000,de
1674,umstritten,24,Core-2000,de
1675,könig,24,Core-2000,de
1676,teilnehmen,24,Core-2000,de
1677,aufmerksam,24,Core-2000,de
1678,norden,24,Core-2000,de
1679,entlassen,24,Core-2000,de
1680,paris,24,Core-2000,de
1681,tradition,24,Core-2000,de
1682,schlicht,24,Core-2000,de
1683,wesentlich,24,Core-2000,de
1684,bundesrat,24,Core-2000,de
1685,sachschaden,24,Core-2000,de
1686,truppe,24,Core-2000,de
1687,messen,24,Core-2000,de
1688,ausland,24,Core-2000,de
1689,exklusiv,24,Core-2000,de
1690,maria,24,Core-2000,de
1691,augsburg,24,Core-2000,de
1692,voraussichtlich,24,Core-2000,de
1693,vermuten,24,Core-2000,de
1694,mittelpunkt,24,Core-2000,de
1695,institut,24,Core-2000,de
1696,vorstellung,24,Core-2000,de
1697,wand,24,Core-2000,de
1698,potenziell,24,Core-2000,de
1699,schwach,24,Core-2000,de
1700,gott,24,Core-2000,de
1701,erläutern,24,Core-2000,de
1702,konsequent,24,Core-2000,de
1703,neubau,24,Core-2000,de
1704,kategorie,24,Core-2000,de
1705,änderung,24,Core-2000,de
1706,toll,24,Core-2000,de
1707,außerhalb,24,Core-2000,de
1708,autor,24,Core-2000,de
1709,umsetzung,24,Core-2000,de
1710,versorgung,24,Core-2000,de
1711,gewerkschaft,24,Core-2000,de
1712,klage,24,Core-2000,de
1713,niveau,24,Core-2000,de
1714,mithilfe,24,Core-2000,de
1715,ausgerechnet,24,Core-2000,de
1716,bedrohen,24,Core-2000,de
1717,verkauf,24,Core-2000,de
1718,finanzierung,24,Core-2000,de
1719,irgendwann,24,Core-2000,de
1720,jahrelang,24,Core-2000,de
1721,matthias,24,Core-2000,de
1722,begegnung,24,Core-2000,de
1723,komplex,24,Core-2000,de
1724,hannover,23,Core-2000,de
1725,kanton,23,Core-2000,de
1726,fernsehen,23,Core-2000,de
1727,reich,23,Core-2000,de
1728,konzentrieren,23,Core-2000,de
1729,ehrlich,23,Core-2000,de
1730,zeichnen,23,Core-2000,de
1731,erlebnis,23,Core-2000,de
1732,erklärung,23,Core-2000,de
1733,tipp,23,Core-2000,de
1734,weitgehend,23,Core-2000,de
1735,m,23,Core-2000,de
1736,kritiker,23,Core-2000,de
1737,steigern,23,Core-2000,de
1738,anleger,23,Core-2000,de
1739,samt,23,Core-2000,de
1740,seitdem,23,Core-2000,de
1741,stören,23,Core-2000,de
1742,lebensmittel,23,Core-2000,de
1743,schlag,23,Core-2000,de
1744,rtl,23,Core-2000,de
1745,glücklich,23,Core-2000,de
1746,junge,23,Core-2000,de
1747,volk,23,Core-2000,de
1748,version,23,Core-2000,de
1749,lkw,23,Core-2000,de
1750,ereignis,23,Core-2000,de
1751,wladimir,23,Core-2000,de
1752,ministerium,23,Core-2000,de
1753,hauptbahnhof,23,Core-2000,de
1754,tot,23,Core-2000,de
1755,tsv,23,Core-2000,de
1756,angreifen,23,Core-2000,de
1757,nachrichtenagentur,23,Core-2000,de
1758,social,23,Core-2000,de
1759,kursziel,23,Core-2000,de
1760,errichten,23,Core-2000,de
1761,media,23,Core-2000,de
1762,pflanze,23,Core-2000,de
1763,stadion,23,Core-2000,de
1764,zuhause,23,Core-2000,de
1765,jürgen,23,Core-2000,de
1766,zürich,23,Core-2000,de
1767,eur,23,Core-2000,de
1768,anzeige,23,Core-2000,de
1769,streichen,23,Core-2000,de
1770,behandeln,23,Core-2000,de
1771,befürchten,23,Core-2000,de
1772,fähigkeit,23,Core-2000,de
1773,söder,23,Core-2000,de
1774,begründen,23,Core-2000,de
1775,erkrankung,23,Core-2000,de
1776,reform,23,Core-2000,de
1777,kanada,23,Core-2000,de
1778,migration,23,Core-2000,de
1779,strafe,23,Core-2000,de
1780,einigen,23,Core-2000,de
1781,perspektive,23,Core-2000,de
1782,handy,23,Core-2000,de
1783,us-regierung,23,Core-2000,de
1784,brandenburg,23,Core-2000,de
1785,landesregierung,23,Core-2000,de
1786,deswegen,23,Core-2000,de
1787,begeistern,23,Core-2000,de
1788,durchschnittlich,23,Core-2000,de
1789,individuell,23,Core-2000,de
1790,verschieben,23,Core-2000,de
1791,quelle,23,Core-2000,de
1792,stein,23,Core-2000,de
1793,gestern,23,Core-2000,de
1794,fort,23,Core-2000,de
1795,japan,23,Core-2000,de
1796,quadratmeter,22,Core-2000,de
1797,parallel,22,Core-2000,de
