5186	14	4	11.26
128	805	8	43.48
102	3750	3	9.12
103	4130	3	10.68
12	6458	3	9.44
155	116	15	10.69
101	2515	3	6.15
221	453	9	66.67
488	486	6	55.17
2529	121	4	22.72
521	202	3	15.49
124	2140	4	23.4
120	1337	3	10.9
225	223	6	26.62
17	118	3	7.68
112	517	8	23.93
172	973	3	17.88
525	105	15	55.7
111	181	29	67.79
142	991	4	19.87
463	134	6	22.88
291	114	21	70.96
107	1080	5	17.01
2031	103	3	6.03
121	10128	3	27.1
6247	3307	7	150.89
488	249	12	103.24
5260	9	4	33.61
102	1581	6	15.51
155	374	5	19.74
353	116	5	8.19
387	211	5	28.53
2355	16	10	74.78
12	2702	4	7.06
2940	121	5	32.9
102	2536	8	33.8
1175	111	3	8.45
2828	131	4	27.36
755	156	4	20.75
518	113	3	4.11
554	150	4	16.96
158	264	3	6.28
127	1008	3	11.79
102	720	18	56.36
1710	121	7	42.45
514	432	3	22.75
105	6917	4	29.34
1377	109	3	8.89
423	564	7	66.8
3492	13796	3	64.02
101	3259	3	7.91
7245	14	4	15.64
221	703	6	45.45
220	341	3	13.37
2623	137	7	57.53
124	504	4	11.09
2859	12	3	4.07
101	2609	3	6.45
103	1362	3	4.11
139	2516	3	18.53
2566	855	5	69.22
1153	167	4	26.96
908	109	4	10.75
116	1470	3	10.72
142	505	6	25.78
839	14	14	21.2
117	2517	5	29.96
679	121	11	54.31
101	13689	3	21.88
444	7922	3	43.23
132	719	3	10.1
115	709	4	10.04
204	665	3	17.26
4225	103	3	10.68
431	179	4	19.52
1406	123	3	12.74
209	251	3	9.67
238	13	5	13.33
653	2780	7	100.16
182	256	5	19.14
123	326	5	10.33
101	693	18	53.16
101	4680	8	48.44
2038	112	8	48.16
253	439	5	32.79
1833	121	4	20.03
122	892	4	14.42
1508	14	7	9.59
3550	103	3	9.61
176	107	51	158.24
480	104	7	9.43
9	147	9	4.19
6597	14	3	8.18
2781	135	3	18.94
203	845	3	18.84
112	551	11	41.28
3220	12	5	12.88
59	12699	3	32.55
162	4165	3	26.5
112	2153	6	33.31
947	131	3	11.86
172	184	5	12.71
975	136	4	18.81
468	722	11	125.21
3077	103	3	8.73
370	123	3	4.52
439	2014	3	31.74
110	1162	4	13.09
255	159	12	55.24
10624	14	3	12.9
116	1906	4	18.87
1035	1094	4	47.81
327	235	3	13.62
200	1630	4	33.18
2098	633	4	48.78
106	2041	10	62.86
166	134	6	5.08
2781	101	4	11.31
170	137	7	8.5
102	8382	4	24.6
5612	14	3	7.28
109	1052	3	7.36
107	296	41	185.14
1483	103	3	4.54
616	114	23	131.77
139	641	4	15.46
1250	2556	3	40.51
101	6247	4	19.77
102	1847	5	12.54
105	1230	4	11.84
6828	249	4	51.75
102	3951	5	20.99
486	229	3	16.39
2309	14	7	15.21
3335	101	7	32.01
275	573	5	37.48
7368	12	3	10.59
120	1510	4	17.78
149	6629	3	28.57
102	3241	4	13.3
102	8204	3	15.53
3480	101	6	26.18
694	348	3	23.29
208	1340	9	87.67
151	116	41	87.06
1797	12	4	4.3
1976	111	10	65.42
253	2253	4	39.2
2798	14	5	9.59
763	103	10	23.96
117	2548	3	14.63
594	111	3	4.56
107	565	12	44.94
107	4807	5	35.43
888	125	3	10.9
502	142	10	53.05
108	2576	4	18.95
6461	12	4	15.56
119	106	75	70.52
1578	3835	3	45.07
135	5464	3	24.14
441	8	12	56.2
191	240	4	13.34
651	12	10	8.6
234	8	5	6.48
105	2749	4	18.65
102	2353	10	46.66
102	384	11	10.36
103	252	15	9.49
127	286	5	9.76
1646	111	5	22.6
396	132	7	25.93
684	183	11	90.22
102	3049	6	24.59
1620	12	5	6.31
130	1119	3	12.55
2997	119	3	15.74
102	1265	13	48.49
189	530	3	15
1570	106	7	34.45
124	481	5	15.4
1510	3724	3	44.66
585	103	5	3.9
101	974	8	16.6
85	108	43	39.39
12	6381	3	9.44
264	138	6	13.86
117	5540	4	30.31
134	703	7	35.43
108	4026	4	23.95
1450	131	4	21.64
1695	109	3	10.18
115	597	12	51.19
117	2765	4	22.96
233	451	3	15.97
116	1715	3	11.69
1492	14	5	4.19
135	152	10	10.26
164	753	3	15.16
161	107	25	33.96
136	518	4	13.32
195	104	18	12.12
108	2865	3	13.08
233	619	7	54.65
39	196	27	165.67
199	101	46	63.32
1221	14	10	16.09
7587	14	3	9.31
104	1262	3	5.05
102	2003	3	5.14
101	4361	8	48.44
654	236	5	36.45
183	188	3	5.97
147	529	4	15.7
3236	12	3	5.09
1172	101	4	4.91
2456	516	6	78.61
10608	14	3	12.9
1684	104	5	16.01
153	233	3	4.63
101	1567	5	10.75
400	101	9	6.08
7261	14	3	9.31
227	147	8	23.07
112	1146	3	8.39
1310	14	25	98.81
1115	441	36	571.68
344	107	8	14.76
117	720	14	75.82
119	442	5	11.32
174	264	3	8.3
372	110	9	21.55
16	133	93	265.82
2212	203	10	111.05
8702	12	3	12.09
133	807	13	86.72
857	110	3	6.52
120	8307	3	24.48
4697	105	3	15.63
168	117	9	5.83
192	209	4	11.75
2949	12	3	4.38
116	817	15	85.37
102	2517	5	15.74
11452	190	3	41.76
178	121	15	26.69
213	119	13	25.04
151	165	9	19.39
3926	12	3	5.96
5288	145	3	25.65
275	523	4	27.14
302	112	8	13.76
2464	178	3	24.47
123	216	7	9.86
338	14	45	75.76
10211	12	3	14.23
5657	12	5	20.75
3377	12	3	5.09
104	1532	12	58.97
116	8934	4	35.6
1466	1044	3	35.79
101	7729	4	24.22
825	168	3	16.34
119	14209	3	31.04
122	111	53	44.79
2181	104	4	12.95
214	798	9	77.84
101	659	8	10.62
150	418	6	26.37
8	654	4	13.69
391	158	4	15.35
1410	160	4	27.19
142	8430	3	28.78
189	340	7	39.38
1615	113	5	22.88
105	1987	5	21.99
4586	1293	10	192.97
140	255	4	6.35
2	285	5	5.98
119	417	3	3.97
118	1073	3	9.47
4258	16	3	17.91
406	211	3	14.38
107	1068	7	28.57
133	1114	3	13
231	116	8	9.56
115	187	10	8.75
1610	12	10	25.76
17	132	3	10.79
132	197	7	11.32
120	1317	3	10.9
177	3320	3	26.44
157	168	7	14.29
102	4882	3	11.01
102	2274	3	5.85
179	223	3	7.09
120	635	4	10.66
5628	14	4	12.42
673	127	6	26.52
132	434	3	6.87
324	21	3	7.53
444	3688	3	35.92
167	220	6	19.53
8	13758	3	33.44
322	183	16	112.13
1486	106	3	9.15
5093	14	4	11.26
16	3518	3	16.78
115	2033	3	12.04
195	132	8	14.36
135	116	32	33.1
133	1418	3	14.41
