1701	190	4	12.32
177	650	6	8.61
122	1074	12	14.21
59	704	13	11.39
8	3550	4	8.99
306	864	3	7.29
272	126	50	59.36
2341	116	7	9.37
753	225	4	6.85
9486	113	3	9.11
472	645	4	13.75
289	59	29	11.34
254	1243	6	23.05
131	611	11	7.97
1146	239	4	10.85
16	6661	4	11.48
2053	109	8	7.55
650	177	6	8.61
115	326	40	17.33
2659	142	4	7.32
204	282	9	6.96
676	110	26	25.43
206	251	36	101.18
325	117	45	39.26
106	1154	12	7.5
3671	174	3	10.21
165	408	8	6.86
1376	12603	3	40.97
534	360	5	14.29
1395	123	8	9.43
108	7621	4	9.3
798	214	16	70.71
110	3464	7	13.08
13532	8394	3	54.53
163	748	11	26.27
476	479	3	7.22
349	1883	3	13.07
953	155	7	11.33
174	107	93	6.8
1192	109	12	8.97
2	172	79	84.61
1963	131	6	9.94
463	218	6	8.65
1551	198	3	6.64
5194	8	6	23.96
129	8738	3	10.95
105	10196	3	7.24
12	8320	5	7.24
103	11689	3	7.34
2565	106	8	10.21
118	141	154	9.67
13374	107	3	12.35
200	104	164	60.06
268	442	5	7.75
118	2633	6	8.32
301	1849	3	11.7
5907	6133	7	131.08
1521	109	12	15.93
2545	111	7	8.15
342	297	5	7.06
7116	133	3	9.73
407	625	5	17.42
135	2895	4	7.4
1818	123	8	13.14
10614	261	3	23.77
669	658	3	11.38
147	3470	3	6.68
2890	103	13	18.46
123	3711	4	7.49
11748	104	3	8.98
8	5949	3	8.42
121	6751	3	7.38
1174	59	8	7.6
127	136	150	60.95
103	157	295	20.16
12	1335	26	8.37
2740	398	3	17.99
9103	135	3	11.62
104	2917	9	8.55
822	102	33	12.24
1945	147	7	18.34
156	5252	4	18
104	4502	7	10.25
101	1631	18	9.98
104	515	48	30.85
248	1198	3	7.17
279	290	9	14.34
159	2926	3	7.01
8958	135	3	11.62
112	12526	3	13.06
2827	21	9	39.16
59	85	163	42.13
120	775	20	26.84
153	931	9	17.46
1059	131	8	9.13
455	144	11	6.84
364	14	154	18.32
1907	14517	3	42.92
5698	111	5	11.73
2463	183	5	19.62
243	1481	3	8.24
238	793	4	7.89
305	869	4	11.92
1322	107	12	10.13
181	277	12	10.49
3419	12	13	12.94
129	4957	3	6.67
154	396	12	10.57
14	1098	44	7.22
12845	123	3	16.24
187	660	18	67.99
2669	135	6	14.58
104	3639	13	38.91
158	3209	4	12.55
6254	188	3	15.61
312	745	4	10.8
1942	459	3	15.28
5971	137	3	9.18
1257	762	3	18.08
3396	12	14	20.27
121	4037	4	7.01
8	2719	10	36.23
429	2245	6	41.15
995	16	12	9.09
181	4261	4	18.72
359	2089	3	14.01
392	112	46	48.16
163	297	12	8.02
4	774	3	25.71
138	449	16	13.93
106	224	61	8.8
605	535	6	26.31
13239	104	3	8.98
3438	103	9	8.76
502	1025	3	12.06
473	427	4	10.34
1075	507	3	12.9
118	342	28	10.14
1102	138	8	10.6
3050	8	5	11.24
1992	239	3	9.96
15106	111	3	12.95
128	8628	3	10.65
1989	2311	4	37.33
7298	109	4	9.52
174	2370	3	7.61
114	3159	12	38.38
1699	201	4	11.74
1426	173	4	9.89
3410	108	6	7.67
2068	85	6	11.41
5849	2	3	8.82
106	1090	14	11.5
14902	114	3	13.16
1311	102	26	21.45
443	4359	3	21.04
228	180	14	8.23
3918	113	5	7.59
534	9	16	15.91
472	209	6	7.91
11156	155	4	28.3
795	101	45	43.63
797	877	3	14.05
5451	8067	3	44.97
735	177	12	35.42
500	214	12	33.51
976	147	9	15.87
2	3752	5	14.38
3263	57	5	10.69
116	138	171	8.37
118	1243	18	37.14
115	2137	8	8.74
1158	515	3	12.89
1159	126	8	9.53
3656	135	4	9.04
116	4373	6	15.3
3653	2013	4	42.09
11079	59	3	11.98
102	11102	4	8.87
11430	102	3	6.65
1486	242	3	8.18
161	1417	5	10.68
110	164	195	133.22
196	2064	3	8.08
112	2794	10	22.2
1813	184	4	11.17
168	2208	8	33.91
120	8995	3	8.39
570	138	14	15.06
145	1961	6	13.12
16	1526	12	18.62
9181	113	3	9.11
3388	106	8	15.6
142	2427	5	10.27
909	281	4	10.88
1454	762	5	33.94
461	182	13	28.89
7684	147	3	11.9
257	170	16	13.1
984	6437	3	29.53
106	349	37	13.07
10614	16	3	9.73
642	126	11	7.77
133	5392	4	12.97
406	895	3	9.7
1397	101	21	11.46
886	385	7	33.8
162	2507	4	11.41
195	670	6	10.74
161	402	11	12.57
558	447	4	12.21
2059	117	8	11.72
139	355	20	16.3
1726	124	7	9.97
295	14	207	7.93
743	358	3	7.82
740	982	3	14.57
7142	139	3	10.42
3331	4676	3	34.5
1959	39	3	6.91
2632	3443	12	181.81
2055	300	3	12.45
105	11195	3	7.24
169	592	8	12.22
1828	104	12	7.12
7806	110	4	12.09
2781	178	4	15.73
6779	112	4	10.26
108	5203	8	26.78
412	992	3	10.49
134	2781	4	7.4
323	1026	3	8.86
258	467	5	7.98
