rank,lemma,frequency,core_band,language
867,stuttgart,48,Core-1000,de
868,soldat,48,Core-1000,de
869,hoffnung,48,Core-1000,de
870,österreichisch,48,Core-1000,de
871,övp,48,Core-1000,de
872,stärken,48,Core-1000,de
873,zwölf,48,Core-1000,de
874,zuständig,48,Core-1000,de
875,konzert,48,Core-1000,de
876,teils,48,Core-1000,de
877,plattform,48,Core-1000,de
878,zuschauer,48,Core-1000,de
879,liebe,48,Core-1000,de
880,verkehr,47,Core-1000,de
881,besuchen,47,Core-1000,de
882,erfüllen,47,Core-1000,de
883,feuer,47,Core-1000,de
884,start,47,Core-1000,de
885,all,47,Core-1000,de
886,plötzlich,47,Core-1000,de
887,show,47,Core-1000,de
888,erfahren,47,Core-1000,de
889,informieren,47,Core-1000,de
890,reaktion,47,Core-1000,de
891,amerikanisch,47,Core-1000,de
892,kampf,47,Core-1000,de
893,hinzu,47,Core-1000,de
894,intelligenz,47,Core-1000,de
895,verhalten,47,Core-1000,de
896,nämlich,47,Core-1000,de
897,bewusst,47,Core-1000,de
898,gerne,47,Core-1000,de
899,sinn,47,Core-1000,de
900,somit,47,Core-1000,de
901,durchaus,46,Core-1000,de
902,reduzieren,46,Core-1000,de
903,vergangenheit,46,Core-1000,de
904,liga,46,Core-1000,de
905,einige,46,Core-1000,de
906,stürzen,46,Core-1000,de
907,national,46,Core-1000,de
908,rede,46,Core-1000,de
909,staffel,46,Core-1000,de
910,of,46,Core-1000,de
911,traditionell,46,Core-1000,de
912,überraschend,46,Core-1000,de
913,bund,46,Core-1000,de
914,nutzer,46,Core-1000,de
915,vertrauen,46,Core-1000,de
916,aktion,46,Core-1000,de
917,nachfrage,45,Core-1000,de
918,bewegen,45,Core-1000,de
919,enden,45,Core-1000,de
920,sonst,45,Core-1000,de
921,leider,45,Core-1000,de
922,wann,45,Core-1000,de
923,stattdessen,45,Core-1000,de
924,reise,45,Core-1000,de
925,langfristig,45,Core-1000,de
926,innen,45,Core-1000,de
927,gesellschaft,45,Core-1000,de
928,perfekt,45,Core-1000,de
929,dortmund,45,Core-1000,de
930,verfolgen,45,Core-1000,de
931,iran,45,Core-1000,de
932,benötigen,45,Core-1000,de
933,hotel,45,Core-1000,de
934,mehrfach,45,Core-1000,de
935,erkenntnis,45,Core-1000,de
936,führung,45,Core-1000,de
937,jährlich,45,Core-1000,de
938,heutig,45,Core-1000,de
939,umsetzen,45,Core-1000,de
940,unklar,45,Core-1000,de
941,menge,45,Core-1000,de
942,aufbauen,45,Core-1000,de
943,hängen,44,Core-1000,de
944,normal,44,Core-1000,de
945,geschehen,44,Core-1000,de
946,greifen,44,Core-1000,de
947,westen,44,Core-1000,de
948,entfernt,44,Core-1000,de
949,sparen,44,Core-1000,de
950,untersuchung,44,Core-1000,de
951,gesicht,44,Core-1000,de
952,stand,44,Core-1000,de
953,vermeiden,44,Core-1000,de
954,zugang,44,Core-1000,de
955,halb,44,Core-1000,de
956,innenstadt,44,Core-1000,de
957,league,44,Core-1000,de
958,hundert,44,Core-1000,de
959,sprecher,44,Core-1000,de
960,vierter,44,Core-1000,de
961,kürzlich,44,Core-1000,de
962,scheitern,43,Core-1000,de
963,kurs,43,Core-1000,de
964,engagement,43,Core-1000,de
965,alltag,43,Core-1000,de
966,verändern,43,Core-1000,de
967,jahrzehnt,43,Core-1000,de
968,grundlage,43,Core-1000,de
969,zeichen,43,Core-1000,de
970,klassisch,43,Core-1000,de
971,verschwinden,43,Core-1000,de
972,blicken,43,Core-1000,de
973,fuß,43,Core-1000,de
974,tür,43,Core-1000,de
975,salzburg,43,Core-1000,de
976,mussn,43,Core-1000,de
977,karriere,43,Core-1000,de
978,friedrich,43,Core-1000,de
979,initiative,43,Core-1000,de
980,breit,43,Core-1000,de
981,ergänzen,43,Core-1000,de
982,linie,42,Core-1000,de
983,patient,42,Core-1000,de
984,sv,42,Core-1000,de
985,beteiligen,42,Core-1000,de
986,qualität,42,Core-1000,de
987,besuch,42,Core-1000,de
988,angeblich,42,Core-1000,de
989,zeitung,42,Core-1000,de
990,bilden,42,Core-1000,de
991,kultur,42,Core-1000,de
992,marke,42,Core-1000,de
993,extrem,42,Core-1000,de
994,modern,42,Core-1000,de
995,bundeskanzler,42,Core-1000,de
996,herbst,42,Core-1000,de
997,reihe,42,Core-1000,de
998,demokratie,42,Core-1000,de
999,kontakt,42,Core-1000,de
1000,geschäft,42,Core-1000,de
